#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-09-03T03:05:02 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-03T03:05:02	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J/MNRAS/443/1231/FPsample&-out.max=unlimited&-out.all	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_74431231
#Name: J/MNRAS/443/1231
#Title: 6dF Galaxy Survey: Fundamental Plane data (Campbell+, 2014)
#INFO	ivoid=ivo://cds.vizier/j/mnras/443/1231	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/mnras/443/1231	    IVOID of underlying data collection
#INFO	creator=Campbell L.A.	    First author or institution
#INFO	cites=bibcode:2014MNRAS.443.1231C	    Article or Data origin sources
#INFO	journal=MNRA	    Journal name
#INFO	original_date=2014	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/MNRAS/443/1231	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.74431231	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-08-10	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_MNRAS_443_1231_FPsample:
#Name: J/MNRAS/443/1231/FPsample
#Title: 6dFGSv 2MASS photometric parameters (table4) and Fundamental Plane parameters (table8)
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	2MASX	(A17)	2MASX designation (JHHMMSSss+DDMMSSs)	[ucd=meta.id]
#Column	Jtot	(F6.3)	J-band total extended magnitude (j_m_ext) (2)	[ucd=phot.mag;em.IR.J]
#Column	Jfwhm	(F5.2)	J-band PSF FWHM	[ucd=phys.angSize]
#Column	Jdr	(F5.2)	[0/1.3] J-band {Delta}r correction applied	[ucd=instr.param]
#Column	Jlogr	(F6.3)	[-0.01/1.63] log(R_e,J_), J-band PSF-corrected circular effective radius (1)	[ucd=phys.angSize;em.IR.J]
#Column	n	(F5.2)	[0.7/6] Sersic index from GALFIT	[ucd=stat.fit.param]
#Column	Htot	(F6.3)	H-band total extended magnitude (h_m_ext) (2)	[ucd=phot.mag;em.IR.H]
#Column	Hfwhm	(F5.2)	H-band PSF FWHM	[ucd=phys.angSize]
#Column	Hdr	(F5.2)	[0/1.3] H-band {Delta}r correction applied	[ucd=instr.param]
#Column	Hlogr	(F6.3)	[-0.01/1.62] log(R_e,H_), H-band PSF-corrected circular effective radius (1)	[ucd=phys.angSize;em.IR.H]
#Column	Ktot	(F6.3)	K-band total extended magnitude (k_m_ext) (2)	[ucd=phot.mag;em.IR.K]
#Column	Kfwhm	(F5.2)	K-band PSF FWHM	[ucd=phys.angSize]
#Column	Kdr	(F5.2)	[0/1.3] K-band {Delta}r correction applied	[ucd=instr.param]
#Column	Klogr	(F6.3)	[-0.12/1.62] log(R_e,K_), K-band PSF-corrected circular effective radius (1)	[ucd=phys.angSize;em.IR.K]
#Column	6dFGS	(A15)	6dFGS designation (gHHMMSSs+DDMMSS)	[ucd=meta.id;meta.main]
#Column	No	(I1)	Number of observations for this galaxy	[ucd=meta.number]
#Column	p	(A1)	VizieR added column, not part of original data	[ucd=meta.ref.url]
#Column	RAJ2000	(F9.5)	Right Ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F9.5)	Declination (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	cz	(I5)	[762/16857] CMB frame galaxy redshift	[ucd=phys.veloc;pos.heliocentric]
#Column	JlogRe	(F6.3)	[-0.9/1.4] log(R_e,J_), J-band effective radius (in kpc/h) (3)	[ucd=phys.size.radius]
#Column	e_JlogRe	(F6.3)	Error on JlogRe (in kpc/h) (3)	[ucd=stat.error]
#Column	HlogRe	(F6.3)	[-0.9/1.4] log(R_e,H_), H-band effective radius (in kpc/h) (3)	[ucd=phys.size.radius]
#Column	e_HlogRe	(F6.3)	Error on HlogRe (in kpc/h) (3)	[ucd=stat.error]
#Column	KlogRe	(F6.3)	[-0.9/1.4] log(R_e,K_), K-band effective radius (in kpc/h) (3)	[ucd=phys.size.radius]
#Column	e_KlogRe	(F6.3)	Error on KlogRe (in kpc/h) (3)	[ucd=stat.error]
#Column	JlogIe	(F6.3)	[2.0/4.2] log(I_e,J_), J-band surface brightness at R_e,J_	[ucd=phot.mag.sb]
#Column	e_JlogIe	(F6.3)	Error on JlogIe	[ucd=stat.error]
#Column	HlogIe	(F6.3)	[1.8/4.3] log(I_e,H_), H-band surface brightness at R_e,H_	[ucd=phot.mag.sb]
#Column	e_HlogIe	(F6.3)	Error on HlogIe	[ucd=stat.error]
#Column	KlogIe	(F6.3)	[2.0/4.3] log(I_e,K_), K-band surface brightness at R_e,K_	[ucd=phot.mag.sb]
#Column	e_KlogIe	(F6.3)	Error on KlogIe	[ucd=stat.error]
#Column	logVd	(F6.3)	[2/2.7] log{sigma}_0_, aperture-corrected central velocity dispersion	[ucd=phys.veloc.dispersion]
#Column	e_logVd	(F6.3)	[0.007/0.253] Error on dlogVd	[ucd=stat.error]
#Column	Mt	(F4.1)	[0/6] Average morphological code (5)	[ucd=meta.code;src.morph]
#Column	Group	(I4)	[11/1672]? Group or cluster ID	[ucd=meta.id]
#Column	Nr	(I3)	[0/213]? Richness of group or cluster	[ucd=src.class.richness]
#Column	Ng	(I3)	Number of galaxies in the group	[ucd=meta.number]
#Column	cz.gr	(I5)	[1523/17556]? CMB frame group or cluster mean redshift	[ucd=pos.frame;pos.cmb]
#Column	d5	(F7.4)	[0.2/45.2]? Projected co-moving distance d_5_ to 5th nearest neighbour (in Mpc/h) (3)	[ucd=pos.distance]
#Column	sD5	(F7.4)	? Surface density {Sigma}_5_ measured to 5th nearest neighbour (in (Mpc/h)^-2^) (3)	[ucd=src.density]
#Column	Jcode	(I6)	[1011/111111] Indicates which selection criteria a galaxy satisfies in J band (4)	[ucd=meta.code]
#Column	Js	(I1)	[0/1] Indicates whether galaxy excluded (0) or included (3) in the J-6dFGSv sample	[ucd=meta.code]
#Column	Hcode	(I6)	[1011/111111] Indicates which selection criteria a galaxy satisfies in H band (4)	[ucd=meta.code]
#Column	Hs	(I1)	[0/1] Indicates whether galaxy excluded (0) or included (3) in the H-6dFGSv sample	[ucd=meta.code]
#Column	Kcode	(I6)	[1011/111111] Indicates which selection criteria a galaxy satisfies in K band (4)	[ucd=meta.code]
#Column	Ks	(I1)	[0/1] Indicates whether galaxy excluded (0) or included (3) in the K-6dFGSv sample	[ucd=meta.code]
recno	2MASX	Jtot	Jfwhm	Jdr	Jlogr	n	Htot	Hfwhm	Hdr	Hlogr	Ktot	Kfwhm	Kdr	Klogr	6dFGS	No	p	RAJ2000	DEJ2000	cz	JlogRe	e_JlogRe	HlogRe	e_HlogRe	KlogRe	e_KlogRe	JlogIe	e_JlogIe	HlogIe	e_HlogIe	KlogIe	e_KlogIe	logVd	e_logVd	Mt	Group	Nr	Ng	cz.gr	d5	sD5	Jcode	Js	Hcode	Hs	Kcode	Ks
    2507	J05015559-1648543	13.061	 3.48	 0.80	 0.412	 4.04	12.401	 3.37	 0.79	 0.380	12.032	 3.42	 0.84	 0.382	g0501556-164855	1	p	005.03211	-16.81520	14388	 0.230	 0.055	 0.198	 0.067	 0.200	 0.087	 3.367	 0.081	 3.542	 0.099	 3.598	 0.129	 2.224	 0.068	 1.0	    	   	   	     	 5.7260	 0.0490	111111	1	111111	1	111111	1
    2508	J05015600-2154402	13.417	 2.94	 0.44	 0.516	 2.24	12.753	 2.92	 0.53	 0.422	12.283	 2.93	 0.46	 0.481	g0501560-215441	1	p	005.03222	-21.91125	14452	 0.338	 0.061	 0.244	 0.074	 0.303	 0.094	 3.004	 0.090	 3.309	 0.109	 3.293	 0.139	 2.159	 0.096	 2.0	1197	 14	  8	14522	 1.2914	 1.1096	111111	1	111111	1	111111	1
    2509	J05015970-4452491	13.259	 2.93	 0.68	 0.314	 2.78	12.507	 2.86	 0.62	 0.330	12.121	 2.94	 0.67	 0.363	g0501597-445249	1	p	005.03326	-44.88028	10123	-0.012	 0.058	 0.004	 0.069	 0.037	 0.090	 3.438	 0.086	 3.562	 0.102	 3.587	 0.133	 2.201	 0.062	 2.5	 780	  4	  3	10150	 5.9478	 0.0517	111111	1	111111	1	111111	1
    2510	J05020071-2108133	11.203	 2.97	 0.22	 0.818	 5.42	10.533	 2.92	 0.23	 0.805	10.268	 2.98	 0.23	 0.814	g0502007-210813	1	p	005.03353	-21.13697	 4498	 0.149	 0.032	 0.136	 0.032	 0.145	 0.041	 3.219	 0.048	 3.371	 0.048	 3.421	 0.060	 2.164	 0.030	 1.0	    	   	   	     	 4.3203	 0.0879	111111	1	111111	1	111111	1
    2511	J05020260-5348481	12.605	 2.93	 0.32	 0.669	 4.74	12.004	 2.90	 0.40	 0.551	11.401	 2.95	 0.31	 0.724	g0502026-534848	1	p	005.03405	-53.81328	15616	 0.521	 0.048	 0.403	 0.059	 0.576	 0.070	 3.027	 0.071	 3.355	 0.088	 3.160	 0.104	 2.409	 0.041	 2.0	    	   	   	     	       	       	111111	1	111111	1	111111	1
    2512	J05020482-1728273	12.116	 3.55	 0.34	 0.776	 3.85	11.502	 3.39	 0.34	 0.733	11.251	 3.41	 0.37	 0.716	g0502048-172827	1	p	005.03467	-17.47425	 6714	 0.276	 0.040	 0.233	 0.050	 0.216	 0.066	 2.969	 0.059	 3.151	 0.074	 3.233	 0.098	 2.142	 0.053	 1.0	 345	  2	  3	 6702	 3.5962	 0.1183	111111	1	111111	1	111111	1
    2513	J05021498-2450460	13.409	 2.99	 0.85	 0.207	 3.83	12.674	 2.91	 0.78	 0.217	12.445	 2.98	 0.84	 0.169	g0502150-245046	1	p	005.03750	-24.84622	14035	 0.015	 0.061	 0.025	 0.072	-0.023	 0.098	 3.624	 0.090	 3.749	 0.107	 3.853	 0.146	 2.144	 0.072	 2.0	    	   	   	     	 2.1190	 0.3282	111111	1	111111	1	111111	1
    2514	J05021773-3027166	11.448	 2.90	 0.07	 1.062	 3.27	10.747	 2.92	 0.12	 1.045	10.444	 2.89	 0.13	 1.058	g0502177-302717	1	p	005.03826	-30.45467	 6425	 0.544	 0.032	 0.527	 0.036	 0.540	 0.044	 2.642	 0.048	 2.814	 0.053	 2.863	 0.066	 2.123	 0.065	 4.0	    	   	   	     	11.6061	 0.0116	111111	1	111111	1	111111	1
    2515	J05022811-1225453	12.824	 3.45	 0.53	 0.526	 2.28	12.018	 3.33	 0.55	 0.550	11.754	 3.35	 0.55	 0.528	g0502281-122546	1	p	005.04114	-12.42931	 8958	 0.148	 0.051	 0.172	 0.060	 0.150	 0.080	 3.221	 0.076	 3.337	 0.089	 3.420	 0.118	 2.054	 0.089	 2.0	    	   	   	     	 5.3199	 0.0568	111111	1	111111	1	111111	1
    2516	J05022827-1144004	12.850	 2.93	 0.35	 0.657	 3.68	12.155	 2.87	 0.39	 0.603	11.859	 2.91	 0.35	 0.582	g0502283-114401	1	p	005.04119	-11.73347	13605	 0.453	 0.052	 0.399	 0.062	 0.378	 0.083	 2.972	 0.076	 3.199	 0.092	 3.273	 0.122	 2.139	 0.061	 2.0	    	   	   	     	 4.0432	 0.1014	111111	1	111111	1	111111	1
    2517	J05022941-1218143	13.581	 3.46	 1.03	 0.173	 2.98	12.772	 3.30	 0.99	 0.173	12.413	 3.26	 0.94	 0.196	g0502294-121814	1	p	005.04151	-12.30400	12676	-0.060	 0.063	-0.060	 0.074	-0.037	 0.098	 3.648	 0.094	 3.811	 0.110	 3.824	 0.145	 2.416	 0.040	 2.0	1110	  1	  2	12707	 4.0977	 0.0998	111111	1	111111	1	111111	1
    2518	J05023148-2230063	13.751	 2.99	 0.75	 0.277	 4.14	13.032	 2.94	 0.66	 0.251	12.532	 3.08	 0.74	 0.344	g0502315-223007	1	 	005.04208	-22.50183	14873	 0.099	 0.066	 0.073	 0.079	 0.166	 0.101	 3.350	 0.098	 3.540	 0.117	 3.469	 0.149	 2.204	 0.148	 2.0	1197	 14	  8	14522	 1.2988	 1.1506	111011	0	111011	0	111111	1
    2519	J05023248-2215093	12.915	 2.97	 0.40	 0.558	 5.00	12.289	 2.96	 0.48	 0.482	12.005	 2.85	 0.48	 0.462	g0502325-221509	1	p	005.04236	-22.25261	14573	 0.380	 0.053	 0.304	 0.065	 0.284	 0.087	 3.121	 0.078	 3.375	 0.096	 3.443	 0.128	 2.210	 0.077	 0.0	1197	 14	  8	14522	 1.3557	 0.9953	111111	1	111111	1	111111	1
    2520	J05023687-4445143	12.490	 2.96	 0.61	 0.460	 5.48	11.742	 2.87	 0.53	 0.448	11.509	 2.90	 0.65	 0.371	g0502369-444514	1	p	005.04358	-44.75392	10064	 0.134	 0.046	 0.122	 0.055	 0.045	 0.073	 3.453	 0.068	 3.632	 0.081	 3.815	 0.108	 2.411	 0.044	 1.0	 780	  4	  3	10150	 5.7627	 0.0539	111111	1	111111	1	111111	1
    2521	J05023738-2055221	12.128	 2.99	 0.08	 1.049	 3.59	11.771	 2.93	 0.17	 0.906	11.416	 3.04	 0.14	 0.920	g0502374-205522	1	p	005.04372	-20.92283	 9715	 0.697	 0.040	 0.554	 0.055	 0.568	 0.071	 2.422	 0.059	 2.705	 0.082	 2.757	 0.105	 2.189	 0.114	 4.0	 704	  3	  3	 9523	 2.6331	 0.2442	111111	1	111111	1	111111	1
    2522	J05024491-3837102	13.165	 2.93	 0.58	 0.422	 3.82	12.544	 2.89	 0.59	 0.401	12.096	 2.91	 0.56	 0.470	g0502449-383710	1	 	005.04581	-38.61953	15935	 0.287	 0.057	 0.266	 0.070	 0.335	 0.089	 3.301	 0.084	 3.442	 0.103	 3.391	 0.132	 2.195	 0.070	 0.5	1484	  9	  1	16133	 1.1707	 1.2622	101111	0	101111	0	101111	0
    2523	J05024508-2532124	12.245	 2.94	 0.34	 0.621	 6.00	11.470	 2.90	 0.33	 0.673	11.495	 2.96	 0.51	 0.455	g0502451-253213	1	p	005.04586	-25.53681	 6991	 0.139	 0.042	 0.191	 0.049	-0.027	 0.073	 3.214	 0.062	 3.276	 0.073	 3.652	 0.108	 2.188	 0.079	 4.0	    	   	   	     	 6.4311	 0.0409	111111	1	111111	1	111111	1
    2524	J05025424-2021591	11.236	 2.99	 0.18	 0.894	 6.00	10.579	 2.93	 0.19	 0.856	10.365	 2.98	 0.22	 0.825	g0502542-202159	1	p	005.04840	-20.36639	 7287	 0.430	 0.032	 0.392	 0.033	 0.361	 0.042	 3.074	 0.048	 3.268	 0.048	 3.364	 0.063	 2.300	 0.018	 1.0	 419	  3	  2	 7302	 4.7873	 0.0772	111111	1	111111	1	111111	1
    2525	J05025543-2121091	14.025	 2.96	 0.57	 0.438	 3.23	13.101	 2.88	 0.39	 0.622	12.381	 2.89	 0.25	 0.805	g0502554-212109	1	 	005.04873	-21.35256	14393	 0.256	 0.071	 0.440	 0.080	 0.623	 0.097	 2.915	 0.105	 2.768	 0.119	 2.606	 0.143	 2.154	 0.108	 2.5	1273	  4	  5	14355	 2.5980	 0.2591	111011	0	111011	0	111111	1
    2526	J05025943-3812042	13.256	 2.92	 0.41	 0.567	 2.70	12.673	 2.90	 0.44	 0.510	12.145	 2.95	 0.41	 0.642	g0502595-381204	1	 	005.04985	-38.20114	16325	 0.437	 0.058	 0.380	 0.072	 0.512	 0.090	 2.975	 0.086	 3.174	 0.107	 3.027	 0.134	 2.273	 0.080	 2.0	    	   	   	     	 1.7226	 0.4966	101111	0	101111	0	101111	0
    2527	J05030269-2409414	13.206	 2.98	 0.50	 0.459	 6.00	12.461	 2.93	 0.54	 0.463	12.194	 2.93	 0.64	 0.407	g0503027-240941	1	p	005.05075	-24.16150	12417	 0.223	 0.057	 0.227	 0.068	 0.171	 0.092	 3.192	 0.085	 3.334	 0.101	 3.476	 0.136	 2.124	 0.137	 1.0	1168	 12	  5	12595	 0.6373	 5.1563	111111	1	111111	1	111111	1
    2528	J05031013-2400024	12.177	 2.96	 0.20	 0.810	 3.55	11.405	 2.91	 0.19	 0.825	11.232	 2.98	 0.23	 0.760	g0503101-240002	1	p	005.05282	-24.00067	12567	 0.574	 0.041	 0.589	 0.048	 0.524	 0.066	 2.902	 0.060	 3.032	 0.071	 3.154	 0.097	 2.285	 0.043	 4.0	1168	 12	  5	12595	 0.8213	 2.7439	111111	1	111111	1	111111	1
    2529	J05031016-2016203	11.631	 2.99	 0.34	 0.612	 6.00	10.973	 2.95	 0.46	 0.558	10.731	 3.02	 0.61	 0.508	g0503102-201621	1	p	005.05283	-20.27244	 9506	 0.260	 0.032	 0.206	 0.040	 0.156	 0.052	 3.494	 0.048	 3.720	 0.059	 3.854	 0.077	 2.399	 0.068	 2.0	 704	  3	  3	 9523	 2.9122	 0.2109	111111	1	111111	1	111111	1
    2530	J05031318-2249593	10.422	 2.95	 0.35	 0.689	 4.36	 9.744	 2.96	 0.35	 0.682	 9.495	 2.94	 0.27	 0.666	g0503132-224959	1	p	005.05366	-22.83311	 4651	 0.034	 0.032	 0.027	 0.032	 0.011	 0.041	 3.793	 0.048	 3.935	 0.048	 4.027	 0.060	 2.271	 0.010	 2.0	    	   	   	     	 5.9285	 0.0431	111111	1	111111	1	111111	1
    2531	J05031348-2120104	13.114	 2.98	 0.74	 0.303	 3.26	12.436	 2.92	 0.75	 0.282	12.026	 2.91	 0.61	 0.346	g0503135-212010	1	p	005.05374	-21.33617	14243	 0.121	 0.056	 0.100	 0.068	 0.164	 0.087	 3.550	 0.083	 3.715	 0.100	 3.666	 0.129	 2.458	 0.042	 1.0	1273	  4	  5	14355	 2.7372	 0.2309	111111	1	111111	1	111111	1
    2532	J05032243-2113314	13.340	 2.98	 0.44	 0.560	 3.37	12.659	 2.92	 0.36	 0.588	12.547	 2.91	 0.43	 0.460	g0503224-211332	1	p	005.05623	-21.22547	13944	 0.378	 0.060	 0.406	 0.072	 0.278	 0.101	 2.946	 0.088	 3.014	 0.106	 3.230	 0.150	 2.120	 0.064	 2.5	1273	  4	  5	14355	 3.0751	 0.1957	111111	1	111111	1	111111	1
    2533	J05032338-2018414	13.199	 3.02	 0.65	 0.391	 6.00	12.512	 2.94	 0.72	 0.348	12.134	 3.00	 0.56	 0.448	g0503234-201841	1	p	005.05650	-20.31142	 9836	 0.039	 0.057	-0.004	 0.069	 0.096	 0.090	 3.309	 0.085	 3.524	 0.102	 3.413	 0.133	 2.088	 0.063	 0.0	 704	  3	  3	 9523	 2.8352	 0.2329	111111	1	111111	1	111111	1
    2534	J05032630-2002354	11.767	 2.99	 0.35	 0.747	 4.57	11.047	 2.95	 0.29	 0.756	10.854	 3.02	 0.28	 0.716	g0503263-200236	1	p	005.05731	-20.04322	 7467	 0.283	 0.034	 0.292	 0.041	 0.252	 0.055	 3.156	 0.050	 3.281	 0.061	 3.387	 0.082	 2.280	 0.024	 2.0	 419	  3	  2	 7302	 3.5667	 0.1422	111111	1	111111	1	111111	1
    2535	J05035062-2331000	11.797	 3.00	 0.26	 0.749	 5.50	11.113	 2.99	 0.27	 0.721	10.814	 2.99	 0.32	 0.689	g0503506-233060	1	p	005.06406	-23.51664	12627	 0.513	 0.035	 0.485	 0.043	 0.453	 0.054	 3.175	 0.051	 3.356	 0.063	 3.463	 0.081	 2.427	 0.044	 0.0	1168	 12	  5	12595	 1.3169	 1.0548	111111	1	111111	1	111111	1
    2536	J05035124-1626001	13.694	 3.00	 0.80	 0.262	 4.07	13.086	 2.92	 0.84	 0.153	12.649	 3.03	 0.90	 0.193	g0503512-162600	1	p	005.06423	-16.43342	16279	 0.131	 0.065	 0.022	 0.080	 0.062	 0.104	 3.427	 0.097	 3.733	 0.118	 3.731	 0.154	 2.341	 0.054	 2.0	    	   	   	     	 2.3353	 0.3393	101011	0	101011	0	101011	0
    2537	J05035404-2116390	13.784	 3.02	 0.84	 0.214	 3.27	13.263	 2.89	 0.90	 0.085	12.586	 3.03	 0.79	 0.334	g0503541-211639	1	 	005.06502	-21.27750	14514	 0.032	 0.067	-0.097	 0.083	 0.152	 0.102	 3.461	 0.099	 3.778	 0.123	 3.466	 0.151	 2.248	 0.058	 2.0	1273	  4	  5	14355	 3.1377	 0.1925	111011	0	111011	0	111011	0
    2538	J05035784-2400315	12.858	 2.97	 0.55	 0.464	 6.00	12.136	 2.91	 0.56	 0.443	11.981	 2.92	 0.81	 0.274	g0503578-240032	1	p	005.06607	-24.00881	11968	 0.228	 0.052	 0.207	 0.062	 0.038	 0.086	 3.322	 0.077	 3.504	 0.092	 3.827	 0.127	 2.362	 0.063	 0.0	1168	 12	  5	12595	 0.5407	 6.4044	111111	1	111111	1	111111	1
    2539	J05040663-5726589	12.474	 2.95	 0.31	 0.686	 6.00	11.806	 2.97	 0.30	 0.684	11.446	 2.99	 0.34	 0.698	g0504067-572659	1	p	005.06851	-57.44981	16340	 0.556	 0.045	 0.554	 0.056	 0.568	 0.071	 3.050	 0.067	 3.172	 0.083	 3.195	 0.106	 2.417	 0.027	 2.5	    	   	   	     	 8.5046	 0.0237	101111	0	101111	0	101111	0
    2540	J05040736-2345120	12.894	 3.00	 0.22	 0.885	 6.00	12.389	 2.91	 0.26	 0.722	11.899	 3.06	 0.31	 0.788	g0504074-234512	1	p	005.06871	-23.75342	12418	 0.649	 0.052	 0.486	 0.067	 0.552	 0.084	 2.464	 0.077	 2.844	 0.099	 2.832	 0.124	 2.357	 0.079	 4.0	1168	 12	  5	12595	 0.7705	 3.1172	111110	0	111111	1	111111	1
    2541	J05041003-2508006	12.287	 2.93	 0.25	 0.716	 3.46	11.563	 2.90	 0.26	 0.724	11.188	 3.04	 0.24	 0.782	g0504100-250801	1	 	005.06946	-25.13350	11730	 0.460	 0.042	 0.468	 0.051	 0.526	 0.064	 3.041	 0.063	 3.167	 0.076	 3.127	 0.096	 2.267	 0.052	 4.0	 999	  4	  3	12004	 1.6501	 0.5173	111111	1	111111	1	111111	1
    2542	J05041047-3738512	13.467	 2.98	 0.77	 0.253	 2.66	12.622	 2.83	 0.65	 0.394	11.953	 2.97	 0.38	 0.692	g0504105-373851	1	 	005.06957	-37.64761	12969	 0.029	 0.062	 0.170	 0.071	 0.468	 0.085	 3.496	 0.091	 3.406	 0.105	 3.000	 0.126	 2.062	 0.140	 0.0	    	   	   	     	 5.3404	 0.0494	110111	0	110111	0	110111	0
    2543	J05042238-1902248	12.252	 2.96	 0.20	 0.901	 6.00	11.669	 2.90	 0.23	 0.794	11.316	 3.02	 0.23	 0.783	g0504224-190225	1	p	005.07288	-19.04025	13464	 0.692	 0.042	 0.585	 0.053	 0.574	 0.068	 2.700	 0.062	 2.997	 0.079	 3.078	 0.101	 2.410	 0.032	 0.5	    	   	   	     	 2.8140	 0.2051	111111	1	111111	1	111111	1
    2544	J05042293-4337524	13.132	 3.02	 0.45	 0.564	 4.07	12.469	 2.93	 0.38	 0.541	12.260	 3.02	 0.56	 0.459	g0504229-433753	1	p	005.07304	-43.63128	13753	 0.364	 0.056	 0.341	 0.068	 0.259	 0.093	 3.013	 0.083	 3.177	 0.101	 3.344	 0.138	 2.141	 0.109	 3.0	    	   	   	     	 5.6269	 0.0524	111111	1	111111	1	111111	1
    2545	J05043235-2508499	12.842	 3.04	 0.66	 0.429	 5.98	12.272	 2.92	 0.70	 0.347	11.852	 3.04	 0.72	 0.418	g0504324-250850	1	p	005.07565	-25.14728	12090	 0.173	 0.051	 0.091	 0.065	 0.162	 0.082	 3.393	 0.076	 3.637	 0.096	 3.589	 0.122	 2.380	 0.028	 0.0	 999	  4	  3	12004	 1.8410	 0.4193	111111	1	111111	1	111111	1
    2546	J05044427-2033282	13.394	 2.97	 0.68	 0.360	 4.32	12.724	 2.95	 0.66	 0.373	12.585	 3.02	 0.86	 0.185	g0504443-203329	1	p	005.07896	-20.55795	14065	 0.169	 0.060	 0.182	 0.073	-0.006	 0.102	 3.323	 0.089	 3.416	 0.108	 3.764	 0.151	 2.190	 0.073	 1.0	    	   	   	     	 4.2403	 0.1120	111111	1	111111	1	111011	0
    2547	J05044457-2510399	12.343	 3.04	 0.31	 0.660	 5.58	11.716	 2.97	 0.35	 0.596	11.369	 3.06	 0.36	 0.643	g0504446-251040	1	p	005.07904	-25.17769	12210	 0.404	 0.043	 0.340	 0.054	 0.387	 0.069	 3.130	 0.064	 3.362	 0.080	 3.332	 0.103	 2.356	 0.039	 0.0	 999	  4	  3	12004	 2.2976	 0.2668	111111	1	111111	1	111111	1
    2548	J05044560-2055562	13.320	 2.99	 0.48	 0.513	 3.47	12.572	 2.92	 0.44	 0.515	12.229	 3.05	 0.53	 0.473	g0504456-205556	1	p	005.07934	-20.93228	14335	 0.331	 0.059	 0.333	 0.070	 0.291	 0.093	 3.047	 0.088	 3.194	 0.104	 3.330	 0.137	 2.209	 0.059	 2.5	1273	  4	  5	14355	 4.0745	 0.1128	111111	1	111111	1	111111	1
    2549	J05044734-1911562	13.664	 2.95	 0.44	 0.522	 6.00	12.817	 2.95	 0.36	 0.599	12.373	 2.98	 0.31	 0.665	g0504474-191156	1	 	005.07982	-19.19900	16462	 0.396	 0.065	 0.473	 0.075	 0.539	 0.096	 2.909	 0.096	 2.943	 0.111	 2.893	 0.143	 2.185	 0.071	 2.0	1529	  7	  2	16467	 0.5456	 5.6883	101011	0	101111	0	101111	0
    2550	J05045024-3713115	13.011	 3.04	 0.44	 0.583	 6.00	12.519	 2.98	 0.65	 0.448	12.463	 3.01	 0.76	 0.273	g0504503-371311	1	p	005.08063	-37.21981	12789	 0.353	 0.054	 0.218	 0.069	 0.043	 0.099	 3.018	 0.080	 3.339	 0.103	 3.634	 0.147	 2.286	 0.050	 1.0	    	   	   	     	 5.4959	 0.0543	111111	1	111111	1	111111	1
    2551	J05045393-3806306	12.288	 3.07	 0.54	 0.512	 5.91	11.616	 2.93	 0.56	 0.489	11.408	 3.00	 0.57	 0.456	g0504539-380631	1	p	005.08164	-38.10858	 8683	 0.121	 0.042	 0.098	 0.052	 0.065	 0.070	 3.424	 0.063	 3.594	 0.077	 3.686	 0.104	 2.154	 0.069	 2.0	    	   	   	     	16.0982	 0.0054	111111	1	111111	1	111111	1
    2552	J05045805-8118385	10.962	 3.02	 0.23	 0.792	 5.78	10.237	 2.96	 0.25	 0.782	 9.913	 3.04	 0.27	 0.813	g0504580-811839	1	p	005.08279	-81.31069	 4959	 0.164	 0.032	 0.154	 0.032	 0.185	 0.041	 3.390	 0.048	 3.551	 0.048	 3.574	 0.060	 2.225	 0.054	 2.0	    	   	   	     	 5.4450	 0.0767	111111	1	111111	1	111111	1
    2553	J05045993-2512332	12.962	 2.98	 0.22	 0.766	 2.91	12.260	 2.88	 0.21	 0.759	12.033	 3.02	 0.27	 0.667	g0504600-251233	1	p	005.08332	-25.20919	13350	 0.554	 0.053	 0.547	 0.064	 0.455	 0.087	 2.679	 0.079	 2.826	 0.095	 3.020	 0.129	 2.195	 0.078	 4.0	    	   	   	     	 2.8955	 0.1710	111111	1	111111	1	111111	1
    2554	J05050135-7457431	12.829	 3.03	 0.37	 0.628	 6.00	12.101	 2.97	 0.34	 0.638	11.980	 3.10	 0.56	 0.478	g0505014-745743	1	 	005.08372	-74.96203	13681	 0.426	 0.051	 0.436	 0.061	 0.276	 0.086	 3.027	 0.076	 3.143	 0.091	 3.427	 0.127	 2.264	 0.048	 0.5	    	   	   	     	       	       	111111	1	111111	1	111111	1
